timestamp,structure_id,sensor_id,location,stress_MPa,strain_microstrain,vibration_m_s2,crack_length_mm,temperature_C,humidity_pct,moisture_pct,permeability_e_minus12_m2,corrosion_rate_mm_per_yr,battery_voltage,signal_strength_dBm,status_flag,anomaly
2024-10-18 19:48:46.012601344,BRG-009,NODE-0026,column,13.344,91.06,0.2366,0.277,4.83,41.17,1.383,1.1016,0.0428,4.027,-75.7,ok,False
2024-12-26 13:15:27.812781312,BRG-011,NODE-0049,beam,24.417,359.99,0.1414,0.065,7.78,57.79,1.797,1.1195,0.162,3.229,-69.3,ok,False
2025-01-28 08:32:11.233123328,BRG-010,NODE-0069,beam,19.853,97.27,0.1772,0.503,14.56,63.91,2.385,0.9608,0.0836,3.581,-72.0,ok,False
2025-05-18 22:14:30.567056640,BRG-014,NODE-0027,foundation,21.272,532.25,0.4013,0.03,23.62,62.17,1.579,1.1507,0.0243,3.245,-61.5,ok,False
2024-12-30 06:32:47.956795648,BRG-003,NODE-0058,support,7.634,338.51,0.2298,0.048,8.87,49.4,1.445,1.0488,0.1435,3.253,-85.7,ok,False
2024-11-10 03:32:46.876687872,BRG-010,NODE-0054,support,9.026,117.18,0.1584,0.059,9.0,29.04,0.85,1.1073,0.103,3.439,-59.9,ok,False
2025-06-29 01:13:13.879387904,BRG-012,NODE-0087,beam,10.945,286.86,0.3977,0.493,8.44,51.85,1.312,1.2893,0.1915,3.411,-56.1,ok,False
2025-03-08 08:37:48.226822656,BRG-003,NODE-0091,foundation,19.564,389.92,0.5853,0.116,19.55,43.5,2.146,0.8683,0.1335,3.684,-56.8,ok,False
2025-03-03 19:10:44.824482560,BRG-009,NODE-0019,foundation,9.571,113.51,0.2833,0.264,22.76,40.21,2.856,0.5919,0.1172,4.045,-81.7,ok,False
2024-10-23 08:18:13.069306880,BRG-011,NODE-0100,midspan,16.24,190.06,0.5608,0.171,8.95,43.02,1.927,1.0611,0.0944,3.658,-51.6,ok,False
2024-11-10 18:54:28.406840832,BRG-014,NODE-0036,abutment,21.528,239.57,0.0302,0.037,14.69,30.17,1.402,1.2475,0.1844,3.469,-85.0,ok,False
2025-08-26 09:02:25.814581504,BRG-002,NODE-0005,abutment,18.795,151.04,0.0768,0.061,19.19,38.72,1.944,1.3877,0.14,3.796,-75.8,maintenance_needed,False
2025-09-18 08:08:08.208820736,BRG-006,NODE-0046,midspan,11.439,284.67,0.0799,0.004,6.17,67.29,2.266,1.0359,0.2176,3.532,-79.4,ok,False
2025-06-13 19:25:26.192619264,BRG-012,NODE-0039,support,20.646,96.26,0.3011,0.567,11.89,65.31,2.012,1.101,0.1451,3.126,-89.6,ok,False
2025-07-08 11:48:11.449144832,BRG-014,NODE-0045,foundation,22.934,315.3,0.0455,0.361,10.26,46.03,1.679,1.2863,0.082,3.837,-65.3,ok,False
2024-12-23 04:36:34.779477760,BRG-014,NODE-0064,deck,20.738,240.11,0.4076,0.052,7.05,64.91,1.184,1.0303,0.0843,3.295,-56.3,ok,False
2025-05-21 08:48:27.650765056,BRG-011,NODE-0095,beam,18.172,198.47,0.5079,0.149,28.37,72.28,1.169,1.0264,0.1853,3.994,-67.0,ok,False
2024-09-14 00:31:45.310531072,BRG-002,NODE-0024,deck,23.414,202.69,0.263,0.509,27.25,64.12,2.497,1.2158,0.1428,4.106,-85.0,ok,False
2025-01-28 21:01:03.726372608,BRG-014,NODE-0073,midspan,15.728,297.22,0.123,0.532,12.89,67.73,2.105,0.8241,0.0919,3.778,-71.3,ok,False
2024-12-23 12:17:25.544554496,BRG-019,NODE-0070,abutment,8.529,478.05,0.0768,0.092,9.67,54.63,1.513,0.8529,0.058,4.172,-84.3,ok,False
2024-10-11 11:09:18.415841536,BRG-010,NODE-0052,beam,24.185,537.9,0.0733,0.457,5.31,48.91,1.666,1.2282,0.1776,3.341,-89.9,ok,False
2025-03-13 15:21:45.850585088,BRG-013,NODE-0060,column,12.536,445.22,0.3991,0.039,17.5,28.18,2.85,0.7899,0.1273,3.35,-52.2,ok,False
2025-09-19 21:34:45.688568832,BRG-006,NODE-0061,midspan,16.961,190.15,0.0614,0.051,9.69,67.7,2.591,0.9542,0.1533,3.114,-85.0,ok,False
2024-09-30 08:14:54.329433088,BRG-020,NODE-0089,abutment,20.715,77.14,0.3496,0.494,14.32,54.5,2.598,1.1783,0.2191,3.703,-66.7,ok,False
2025-02-26 11:29:10.855085568,BRG-007,NODE-0022,foundation,11.141,103.51,0.4214,0.379,22.5,45.79,2.498,0.8063,0.1943,3.859,-76.9,ok,False
2025-03-25 19:13:54.923492352,BRG-020,NODE-0068,beam,7.899,377.62,0.1967,0.014,7.17,30.18,2.445,0.668,0.0339,4.153,-55.3,ok,False
2024-10-06 13:03:47.902790400,BRG-020,NODE-0002,abutment,19.364,60.13,0.1171,0.499,12.18,59.33,1.922,1.2028,0.0942,3.602,-82.6,ok,False
2025-05-22 05:55:47.254725376,BRG-002,NODE-0042,foundation,22.832,479.39,0.6353,0.172,21.9,62.21,1.81,1.0758,0.0213,3.978,-53.1,ok,False
2025-09-04 22:30:12.421242112,BRG-001,NODE-0056,column,70.83680473184488,65.21,0.5838,0.082,7.93,50.33,1.956,1.1344,0.0891,3.135,-70.5,ok,True
2024-10-30 08:19:13.555355648,BRG-014,NODE-0091,midspan,18.313,317.93,0.0901,0.065,5.25,28.68,1.218,1.268,0.1778,3.034,-79.9,ok,False
2024-09-12 11:05:07.830783232,BRG-010,NODE-0024,column,8.404,470.21,0.1273,0.4,26.74,68.83,2.307,1.045,0.0514,3.024,-68.2,maintenance_needed,False
2025-08-26 23:26:30.999099904,BRG-013,NODE-0053,support,15.606,146.98,0.2931,0.025,13.72,36.78,2.509,1.1883,0.0547,3.784,-66.0,ok,False
2025-08-13 02:17:19.063906304,BRG-016,NODE-0017,support,23.408,330.34,0.6786,0.029,16.15,24.14,2.295,0.9805,0.1293,3.663,-72.7,ok,False
2025-04-11 20:13:58.163816448,BRG-016,NODE-0031,midspan,7.342,496.48,0.052,0.061,10.18,41.03,2.015,0.656,0.1681,3.137,-69.1,ok,False
2025-05-03 09:43:28.460846080,BRG-006,NODE-0015,abutment,17.473,190.47,0.5028,0.055,25.04,61.44,1.872,0.8123,0.0279,4.003,-69.9,ok,False
2024-12-01 15:07:04.482448384,BRG-020,NODE-0016,midspan,17.675,137.78,0.0682,0.048,28.37,34.29,1.16,0.9979,0.1052,4.16,-70.9,ok,False
2025-04-01 05:48:26.570657024,BRG-001,NODE-0026,column,14.676,325.47,0.3013,0.037,-0.24,26.75,2.118,0.9154,0.1138,3.703,-88.6,ok,False
2025-01-28 01:48:56.813681408,BRG-019,NODE-0088,beam,14.62,507.93,0.3058,0.474,6.07,63.23,2.093,0.8331,0.1211,3.075,-75.5,ok,False
2024-11-18 00:41:06.966696704,BRG-005,NODE-0029,beam,9.449,493.16,0.6637,0.082,20.19,33.65,0.966,1.335,0.1644,3.292,-74.3,ok,False
2025-03-30 16:21:49.090908928,BRG-001,NODE-0016,support,20.563,470.08,0.4171,0.049,3.16,18.7,2.181,0.7415,0.1778,3.434,-89.3,ok,False
2025-03-27 16:21:23.168316928,BRG-014,NODE-0023,support,20.646,468.74,0.5136,0.095,3.25,24.29,2.387,0.7846,0.2192,3.709,-65.4,ok,False
2025-08-18 22:27:45.526552576,BRG-006,NODE-0009,column,12.879,126.48,0.1006,0.062,15.52,42.1,2.252,1.1719,0.0331,3.943,-88.5,sensor_fault,True
2025-02-01 10:27:58.487848704,BRG-007,NODE-0092,deck,15.852,265.6,0.2011,0.563,16.38,58.62,2.278,0.8168,0.1415,3.242,-67.6,ok,False
2025-01-10 21:56:04.536453632,BRG-015,NODE-0065,column,12.032,323.29,0.6577,0.238,4.88,66.41,2.167,0.9889,0.0541,3.336,-67.3,maintenance_needed,False
2024-11-30 17:02:08.532853248,BRG-014,NODE-0044,foundation,7.317,423.53,0.2361,0.052,21.45,28.33,1.461,1.0558,0.068,4.155,-88.2,ok,False
2024-12-01 01:40:35.643564544,BRG-015,NODE-0074,deck,4.983,470.26,0.0278,0.095,31.21,30.44,1.095,1.0776,0.1356,3.396,-55.1,maintenance_needed,False
2025-08-07 08:59:41.638163712,BRG-017,NODE-0007,deck,15.906,290.25,0.4208,0.093,23.41,27.67,2.379,1.2023,0.115,3.781,-76.8,ok,False
2024-10-18 06:22:17.173717248,BRG-020,NODE-0002,beam,24.602,32.11,0.5405,0.284,6.07,32.15,1.971,1.3198,0.2054,3.529,-81.4,ok,False
2025-05-19 01:07:19.603960576,BRG-003,NODE-0098,column,16.483,134.22,0.0975,0.04,20.96,70.09,1.68,1.1359,0.0504,3.624,-53.3,ok,False
2025-06-18 18:28:33.051304960,BRG-015,NODE-0086,abutment,15.065,506.43,0.4951,0.518,10.87,66.02,1.911,1.2428,0.169,3.318,-71.0,ok,False
2025-09-27 11:59:51.359135744,BRG-001,NODE-0051,abutment,9.029,82.61,0.4094,0.054,16.73,65.97,2.833,1.0711,0.1663,3.48,-75.2,ok,False
2024-11-08 13:08:33.051304960,BRG-008,NODE-0070,midspan,14.431,65.53,0.0069,0.091,14.76,44.42,1.722,1.0553,0.2035,3.43,-83.4,ok,False
2025-03-07 08:37:39.585958400,BRG-010,NODE-0090,beam,7.406,262.15,0.5589,0.166,18.12,28.16,2.54,0.6618,0.1209,3.15,-81.9,ok,False
2025-02-28 22:03:07.938793984,BRG-010,NODE-0008,deck,9.906,437.37,0.3021,0.34,27.23,39.99,2.716,0.9273,0.1908,3.481,-63.8,ok,False
2025-07-05 23:19:01.674167296,BRG-003,NODE-0051,beam,19.518,221.88,0.2259,0.376,5.48,48.04,2.178,1.1106,0.0685,3.897,-53.7,ok,False
2024-11-04 05:27:07.722772480,BRG-011,NODE-0068,deck,16.867,197.31,0.1548,0.052,13.49,22.3,1.664,1.1646,0.111,3.24,-84.4,ok,False
2024-12-17 11:18:57.353735424,BRG-001,NODE-0008,midspan,13.355,95.43,0.2756,0.069,25.18,48.36,1.083,1.1389,0.1793,3.127,-63.2,ok,False
2025-04-30 04:55:00.810081024,BRG-017,NODE-0084,foundation,18.273,194.34,0.2409,0.009,21.39,42.51,1.697,0.8248,0.0435,3.773,-68.6,ok,False
2025-03-21 00:58:49.792979200,BRG-001,NODE-0097,support,11.653,282.56,0.204,0.066,7.85,30.13,2.342,0.7255,0.0721,3.194,-81.3,ok,False
2024-11-22 07:24:55.949594880,BRG-003,NODE-0020,abutment,13.777,162.91,0.339,0.007,21.16,32.92,1.811,1.2407,0.1044,3.488,-65.2,ok,False
2024-11-02 03:31:37.749774848,BRG-008,NODE-0037,abutment,23.353,246.8,0.1114,0.04,10.19,38.19,1.375,1.1659,0.1833,3.091,-83.6,ok,False
2024-10-04 07:17:52.547254784,BRG-001,NODE-0077,midspan,21.276,405.82,0.1386,0.525,12.1,53.87,1.509,1.051,0.212,4.0,-70.0,ok,False
2024-09-21 16:52:03.672367360,BRG-008,NODE-0058,foundation,17.708,200.31,0.2234,0.578,20.97,57.68,2.553,1.2465,0.0766,4.142,-60.9,ok,False
2025-02-12 06:39:08.154815488,BRG-002,NODE-0007,abutment,17.798,206.79,0.1149,0.525,22.95,46.85,2.637,1.0185,0.1196,3.119,-81.6,ok,False
2025-04-04 13:29:43.258325760,BRG-009,NODE-0002,column,13.588,127.1,0.567,0.094,5.79,33.99,2.141,0.8688,0.0946,3.088,-70.7,maintenance_needed,False
2025-06-07 04:02:52.817281792,BRG-007,NODE-0029,foundation,22.278,417.24,0.1539,0.455,7.22,60.73,1.409,1.0402,0.139,3.867,-79.0,ok,False
2025-07-17 14:42:18.253825536,BRG-007,NODE-0059,column,14.019,314.54,0.377,0.16,21.67,35.14,1.674,1.2528,0.1717,4.186,-87.5,ok,False
2024-09-29 19:46:01.836183552,BRG-011,NODE-0053,abutment,19.94,531.65,0.2203,0.588,15.0,70.06,2.296,1.0938,0.1014,3.257,-62.8,ok,False
2025-03-20 05:46:42.880288000,BRG-012,NODE-0067,deck,13.986,113.97,0.1348,0.004,13.93,32.89,2.634,0.9326,0.1567,4.08,-80.5,ok,False
2024-12-25 14:12:55.517551616,BRG-015,NODE-0043,deck,5.641,444.98,0.1718,0.048,11.18,63.52,2.117,1.1599,0.0538,3.772,-89.4,ok,False
2025-09-03 04:15:33.213321472,BRG-006,NODE-0055,midspan,17.182,476.95,0.2354,0.011,6.21,54.84,2.106,1.1833,0.134,3.214,-54.5,ok,False
2024-09-17 06:17:49.306930688,BRG-014,NODE-0010,deck,9.934,383.9,0.1034,0.504,23.41,71.42,2.951,1.0922,0.1765,3.369,-51.8,ok,False
2025-03-24 16:20:57.245724672,BRG-013,NODE-0061,support,18.95,84.1,0.0635,0.061,7.88,27.68,2.607,0.7844,0.1277,3.438,-58.2,ok,False
2024-09-11 02:26:32.079207936,BRG-010,NODE-0064,midspan,22.448,385.01,0.1909,0.454,27.99,79.11,2.077,1.1307,0.0433,3.183,-60.2,ok,False
2025-06-24 18:29:24.896489728,BRG-006,NODE-0072,midspan,16.66,453.91,0.4653,0.514,2.33,53.1,2.15,1.1052,0.188,3.003,-75.4,ok,False
2025-02-04 04:42:46.336633600,BRG-012,NODE-0091,abutment,17.73,255.63,0.2905,0.51,16.89,65.17,2.525,0.9122,0.1081,4.105,-65.7,ok,False
2025-04-26 21:13:44.122412288,BRG-008,NODE-0041,column,20.193,421.58,0.2073,0.016,17.51,38.79,2.402,0.7427,0.1997,3.051,-58.5,ok,False
2024-08-24 21:36:03.456345600,BRG-017,NODE-0087,midspan,20.382,159.14,0.1521,0.059,19.13,64.4,2.854,1.282,0.0461,3.196,-67.1,ok,False
2025-01-22 13:19:21.116111616,BRG-014,NODE-0005,column,21.519,64.18,0.0473,0.427,10.3,80.38,1.73,0.9902,0.1043,3.556,-64.5,ok,False
2025-08-19 11:54:14.365436672,BRG-013,NODE-0012,beam,10.302,491.96,0.4126,0.043,19.62,38.77,2.448,0.9485,0.1584,3.797,-62.3,ok,False
2025-01-19 20:02:09.612961280,BRG-005,NODE-0089,midspan,10.11,192.49,0.1133,0.389,7.77,77.18,1.423,0.9648,0.1257,3.986,-71.2,maintenance_needed,False
2025-01-22 17:09:46.498649856,BRG-020,NODE-0061,column,20.336,428.03,0.0098,0.446,12.52,58.1,1.646,0.9615,0.0378,3.28,-52.4,maintenance_needed,False
2024-08-28 05:17:20.144014336,BRG-006,NODE-0096,support,20.027,320.88,0.5091,0.171,15.84,63.28,3.109,0.8548,0.0283,3.041,-63.7,ok,False
2025-08-29 02:19:37.317731840,BRG-014,NODE-0040,deck,6.458,40.58,0.1049,0.081,8.59,45.36,2.274,1.1634,0.1456,3.014,-58.9,ok,False
2025-01-29 11:25:08.910891008,BRG-013,NODE-0023,foundation,7.017,349.63,0.322,0.527,12.38,63.55,2.009,1.1025,0.0489,4.075,-64.7,ok,False
2025-04-12 22:09:19.495949568,BRG-015,NODE-0072,deck,16.337,179.92,0.3104,0.048,8.88,32.27,1.775,0.9187,0.0403,3.467,-52.5,ok,False
2025-03-07 07:40:03.240324096,BRG-017,NODE-0024,support,7.559,235.89,0.2002,0.198,19.28,41.96,2.065,0.7366,0.0903,3.043,-70.3,maintenance_needed,False
2025-03-04 14:22:51.737173760,BRG-005,NODE-0090,foundation,6.56,402.96,0.2044,0.194,25.12,40.59,2.232,0.6366,0.1158,3.425,-71.6,ok,False
2025-03-07 04:47:14.203420416,BRG-002,NODE-0092,beam,6.992,519.38,0.6546,0.149,16.84,26.5,2.729,0.8033,0.1185,4.09,-70.9,ok,False
2024-09-05 04:20:52.925292544,BRG-012,NODE-0010,abutment,18.354,155.76,0.4607,0.317,22.91,68.52,2.803,1.1302,0.0548,3.813,-89.6,ok,False
2025-07-06 01:14:14.365436672,BRG-003,NODE-0034,deck,6.303,138.66,0.0787,0.451,17.06,42.23,1.515,1.2387,0.1417,3.161,-64.4,ok,False
2025-06-16 17:30:39.423942400,BRG-013,NODE-0015,beam,16.851,100.34,0.2897,0.543,0.5,67.11,1.645,1.1506,0.0994,3.822,-77.1,ok,False
2025-04-05 07:44:13.825382400,BRG-016,NODE-0077,deck,6.873,183.61,0.2876,0.018,6.58,28.48,2.003,0.9904,0.103,3.251,-59.3,ok,False
2024-12-17 22:50:13.501350144,BRG-014,NODE-0008,midspan,11.4,197.13,0.45,0.026,21.33,56.95,1.447,1.1953,0.1159,3.821,-81.5,ok,False
2025-05-09 16:27:34.725472512,BRG-007,NODE-0018,abutment,22.57,298.97,0.2955,0.009,27.81,63.02,2.155,0.8637,0.0421,3.614,-76.3,ok,False
2024-12-04 04:33:50.603060224,BRG-017,NODE-0079,midspan,9.524,499.27,0.169,0.015,27.09,42.76,2.098,1.0668,0.0474,3.001,-85.6,maintenance_needed,False
2024-11-03 02:34:10.045004544,BRG-006,NODE-0069,deck,11.266,451.49,0.0501,0.026,12.31,28.97,2.07,1.247,0.1195,3.309,-53.2,ok,False
2025-05-23 12:39:10.315031552,BRG-016,NODE-0003,column,22.717,96.95,0.2846,0.214,17.4,63.57,1.529,0.9468,0.0839,3.834,-55.5,ok,False
2024-11-07 14:06:00.756075520,BRG-003,NODE-0069,foundation,19.75,446.03,0.3159,0.011,9.66,34.74,1.417,1.1616,0.0987,4.061,-50.3,ok,False
2024-11-11 17:57:00.702070272,BRG-016,NODE-0010,foundation,18.264,157.84,0.1588,0.006,12.95,32.13,1.342,1.1712,0.1528,3.593,-54.3,ok,False
2025-09-17 16:46:26.678667776,BRG-006,NODE-0086,deck,14.004,107.57,0.0635,0.063,7.61,59.23,2.35,1.089,0.0733,3.538,-88.4,ok,False
2025-09-12 20:36:08.856885760,BRG-018,NODE-0091,support,8.22,365.92,0.1407,0.088,6.98,58.52,2.676,0.9644,0.0637,3.279,-86.6,ok,False
2024-12-09 21:51:28.028802816,BRG-002,NODE-0042,support,12.972,285.37,0.0669,0.065,26.2,43.16,1.386,1.193,0.1387,3.124,-87.0,sensor_fault,True
2025-08-16 17:39:26.516651520,BRG-019,NODE-0092,deck,17.994,307.45,0.3216,0.034,14.13,40.53,1.747,1.3055,0.1455,3.531,-65.1,ok,False
2025-01-09 20:00:43.204320512,BRG-015,NODE-0093,foundation,16.743,239.37,0.4988,0.148,8.24,73.38,1.273,0.9941,0.1242,3.443,-66.5,ok,False
2025-02-22 03:47:45.526552576,BRG-015,NODE-0001,deck,11.661,98.74,0.1868,0.45,19.76,44.87,2.972,1.0049,0.0678,3.811,-71.8,ok,False
2024-11-19 15:05:20.792079104,BRG-012,NODE-0029,deck,16.551,340.54,0.3326,0.044,21.44,30.65,1.719,1.2406,0.0487,3.596,-89.0,ok,False
2025-02-18 12:25:38.073807360,BRG-012,NODE-0093,beam,8.762,88.48,0.166,0.485,23.16,47.74,2.145,0.6926,0.2012,3.899,-54.5,ok,False
2025-01-25 21:00:37.803780352,BRG-017,NODE-0049,column,15.112,341.42,0.2026,0.484,12.67,72.81,2.015,0.9482,0.123,3.874,-70.5,ok,False
2025-06-25 10:48:42.772276992,BRG-002,NODE-0041,foundation,22.939,53.3,0.2925,0.544,11.02,56.88,1.259,1.1456,0.1431,3.254,-81.9,ok,False
2025-06-26 16:34:29.486948608,BRG-015,NODE-0029,abutment,25.076,421.47,0.079,0.507,-1.01,59.11,1.631,1.0125,0.072,3.345,-60.1,maintenance_needed,False
2025-02-21 06:40:25.922592256,BRG-001,NODE-0004,support,8.327,174.54,0.2632,0.396,24.67,45.38,2.471,0.8297,0.1901,3.743,-65.0,ok,False
2024-12-03 04:33:41.962196224,BRG-009,NODE-0007,beam,19.014,380.89,0.0256,0.071,25.23,40.43,1.795,1.0649,0.0283,3.136,-78.8,ok,False
2025-03-05 23:01:27.488748800,BRG-002,NODE-0090,deck,5.004,193.89,0.404,0.193,16.14,31.79,2.116,0.8975,0.0743,3.455,-66.9,ok,False
2024-12-17 21:52:37.155715584,BRG-018,NODE-0084,deck,11.493,272.32,0.306,0.091,18.21,58.64,1.622,1.0099,0.0075,3.5,-77.5,ok,False
2025-06-11 18:27:32.565256704,BRG-015,NODE-0024,midspan,11.673,428.98,0.314,0.518,10.47,67.61,1.741,1.1967,0.0955,3.598,-86.5,ok,False
2025-05-01 17:24:01.944194304,BRG-016,NODE-0058,foundation,7.43,529.91,0.3487,0.068,24.36,57.88,1.893,0.8973,0.1728,3.03,-66.1,ok,False
2025-02-22 01:52:32.835283456,BRG-008,NODE-0056,midspan,16.633,538.8,0.3171,0.468,27.24,57.52,2.269,0.7431,0.2246,3.607,-70.5,ok,False
2025-04-07 01:58:53.033303296,BRG-010,NODE-0051,column,25.122,126.28,0.2933,0.027,8.37,33.22,1.818,0.9093,0.1183,3.613,-78.4,maintenance_needed,False
2025-09-06 21:32:53.357335808,BRG-020,NODE-0035,beam,8.788,117.31,0.2347,0.014,4.62,50.81,1.894,1.2216,0.2181,3.367,-85.4,ok,False
2025-01-10 18:05:39.153915392,BRG-020,NODE-0038,support,10.57,458.91,0.2573,0.219,5.54,72.68,2.544,0.9421,0.0212,3.406,-74.4,ok,False
2024-10-14 14:02:33.375337728,BRG-013,NODE-0030,midspan,16.554,385.23,0.0355,0.413,7.8,40.86,1.745,1.2344,0.2099,3.323,-59.3,ok,False
2024-12-28 08:27:43.366336512,BRG-003,NODE-0060,column,20.125,61.8,0.1033,0.076,12.94,64.56,1.469,0.9675,0.0451,3.651,-85.7,ok,False
2025-07-21 00:18:47.632763392,BRG-020,NODE-0038,midspan,18.627,211.34,0.482,0.093,25.68,37.56,2.005,1.2422,0.0589,4.137,-66.9,ok,False
2024-12-30 17:06:27.758776064,BRG-005,NODE-0036,column,24.2,300.34,0.1646,0.067,10.06,63.78,1.682,1.0236,0.0706,4.127,-83.4,ok,False
2025-09-24 05:16:11.017101824,BRG-018,NODE-0042,support,18.21,344.51,0.2148,0.08,12.55,63.48,2.522,1.0422,0.0895,3.114,-58.6,ok,False
2024-12-12 04:34:59.729972992,BRG-007,NODE-0060,abutment,11.903,368.12,0.5312,0.035,18.36,52.89,1.51,1.0934,0.1422,3.497,-76.4,ok,False
2025-04-24 13:32:36.075607552,BRG-007,NODE-0010,deck,18.092,511.79,0.2163,0.012,17.58,54.8,2.126,0.8361,0.119,3.436,-81.2,ok,False
2025-02-02 09:30:30.783078144,BRG-017,NODE-0016,support,13.88,240.83,0.1725,0.555,16.38,58.12,1.62,1.0942,0.1458,3.49,-80.1,ok,False
2025-04-10 18:18:36.831683072,BRG-001,NODE-0051,midspan,18.236,343.37,0.0908,0.025,4.76,30.23,1.908,0.7753,0.1741,3.375,-79.6,ok,False
2024-12-20 07:28:57.893789184,BRG-019,NODE-0014,foundation,5.904,520.29,0.3652,0.073,16.65,56.63,1.35,1.1484,0.1067,3.581,-73.6,ok,False
2025-04-13 02:57:21.224122624,BRG-001,NODE-0015,abutment,7.986,222.96,0.0679,0.047,5.96,38.92,2.472,0.8047,0.072,3.119,-62.8,ok,False
2025-05-23 06:53:32.241223936,BRG-013,NODE-0091,midspan,24.433,185.02,0.4773,0.172,21.48,70.42,1.496,1.0604,0.1272,3.142,-77.5,ok,False
2025-05-13 05:54:29.486948608,BRG-014,NODE-0010,beam,6.932,306.86,0.2603810251797236,0.072,22.77,65.85,1.992,1.0908,0.1861,4.035,-53.7,ok,False
2024-09-21 12:04:01.944194304,BRG-006,NODE-0100,foundation,21.301,240.32,0.2693,0.572,20.69,64.69,2.785,0.9442,0.121,3.949,-73.6,ok,False
2025-01-14 11:22:59.297929728,BRG-011,NODE-0040,foundation,16.62,103.82,0.6067,0.246,6.24,67.74,1.89,0.9337,0.1725,3.367,-66.0,ok,False
2025-06-28 11:46:45.040504064,BRG-001,NODE-0001,support,15.877,480.98,0.4422,0.517,9.63,46.4,1.856,1.1759,0.0357,3.333,-74.5,ok,False
2024-12-03 02:38:29.270927104,BRG-018,NODE-0076,deck,6.774,153.03,0.2451,0.039,27.37,45.02,1.555,1.1352,0.1636,3.018,-84.6,ok,False
2024-12-22 12:17:16.903690240,BRG-017,NODE-0078,midspan,12.252,529.33,0.2667,0.024,14.4,58.38,1.52,1.0522,0.1597,4.148,-69.7,ok,False
2025-04-14 07:45:31.593159168,BRG-011,NODE-0072,midspan,24.885,242.7,0.0087,0.009,14.4,42.93,2.574,0.8927,0.0355,3.021,-73.2,ok,False
2025-08-02 18:35:01.890189056,BRG-014,NODE-0043,deck,9.56,119.14,0.1815,0.08,24.0,26.2,1.611,1.3,0.0765,3.596,-79.5,ok,False
2025-01-18 20:59:37.317731840,BRG-001,NODE-0031,beam,13.249,81.29,0.3139,0.353,8.57,65.65,1.948,0.9391,0.192,3.722,-51.3,ok,False
2024-12-22 07:29:15.175517440,BRG-012,NODE-0062,deck,18.968,392.87,0.332,0.022,11.54,52.41,1.726,1.0809,0.1437,3.529,-74.2,ok,False
2025-02-10 14:19:41.638163712,BRG-020,NODE-0019,foundation,7.988,279.76,0.4612,0.5,19.31,62.12,2.219,0.8309,0.0371,4.023,-85.5,ok,False
2025-01-07 22:53:14.959495936,BRG-002,NODE-0005,column,8.453,357.83,0.4524,0.158,7.09,63.81,2.446,0.8965,0.0932,3.892,-83.5,ok,False
2025-07-09 00:17:03.942394368,BRG-012,NODE-0043,foundation,15.732,139.06,0.1207,0.344,15.84,42.68,1.01,1.1479,0.054,4.153,-64.4,ok,False
2025-05-03 21:14:44.608460800,BRG-002,NODE-0023,midspan,7.479,190.33,0.3131,0.048,23.95,69.45,2.164,0.9286,0.1072,3.651,-59.7,ok,False
2025-08-03 23:23:12.259225856,BRG-013,NODE-0085,abutment,20.416,451.41,0.2053,0.021,26.76,27.98,2.09,1.0732,0.1217,3.238,-54.1,ok,False
2025-03-13 00:00:04.320431872,BRG-018,NODE-0054,beam,19.7,86.76,0.1076,0.06,11.83,37.97,2.367,0.8899,0.2278,3.237,-76.4,ok,False
2025-06-30 12:44:38.667866624,BRG-017,NODE-0039,support,5.568,447.94,0.1701,0.519,14.81,48.19,1.273,1.15,0.0401,3.965,-77.7,ok,False
2025-04-20 16:24:50.549054976,BRG-013,NODE-0027,midspan,13.036,344.09,0.2246,0.012,16.87,39.66,2.166,0.8511,0.06,3.083,-56.6,ok,False
2025-02-02 10:28:07.128712960,BRG-006,NODE-0007,deck,8.341,513.08,0.1099,0.509,16.03,64.73,2.357,0.8136,0.0568,3.308,-87.9,ok,False
2025-03-08 11:30:37.263726592,BRG-020,NODE-0033,column,11.631,290.19,0.6314,0.179,15.55,40.7,2.669,0.8791,0.1625,4.041,-61.3,ok,False
2024-10-16 05:24:23.546354432,BRG-003,NODE-0059,abutment,24.492,198.39,0.1631,0.373,6.66,42.08,1.724,1.0844,0.1627,3.982,-76.3,ok,False
2025-09-19 10:03:29.540954112,BRG-014,NODE-0003,support,7.04,266.7,0.0371,0.095,6.47,62.92,2.343,1.0321,0.0519,4.008,-53.9,ok,False
2025-08-25 00:23:50.063006464,BRG-013,NODE-0097,abutment,18.461,236.96,0.2978,0.048,12.27,45.87,2.455,1.0268,0.1818,3.567,-67.5,ok,False
2025-06-06 05:00:20.522052352,BRG-007,NODE-0038,deck,16.966,397.12,0.081,0.455,10.94,69.54,1.443,1.1174,0.0227,4.022,-57.3,maintenance_needed,False
2024-11-08 09:18:07.668766976,BRG-005,NODE-0078,beam,15.441,486.26,0.3443,0.093,10.56,28.31,1.32,1.1546,0.1195,3.933,-84.2,ok,False
2025-06-19 03:07:00.162016256,BRG-003,NODE-0046,column,24.435,87.43,0.277,0.563,2.82,57.19,1.535,0.9038,0.0744,3.582,-68.2,ok,False
2024-09-17 14:56:16.417641984,BRG-017,NODE-0035,abutment,14.594,378.91,0.2243,0.489,26.46,70.17,2.145,1.2073,0.091,3.769,-86.3,ok,False
